Targaryen	Waking the Dragon	Event		0							Action: Choose and stand a 󲀄 character you control. At the end of the phase, discard that character if it is still in play.		1.4
Targaryen	Dracarys!	Event		1	1						Action: Kneel a Dragon character or kneel Daenerys Targaryen to choose an attacking or defending character. Until the end of the phase, the chosen character gets -4 STR and is killed if its STR is 0.		1.0
Targaryen	Fire and Blood	Event		1	1						Challenges Action: Put a Hatchling character into play from your dead or discard pile.		1.5
Martell	Host of the Boneway	Character	󲀈   󲀉	8						8	No attachments. Renown.Challenges Action: Discard Host of the Boneway from your hand to choose an attacking or defending 󲀀 character. Until the end of the challenge, that character gets +4 STR.	Army.	1.4
Martell	󲀋 The Red Viper	Character	󲀈 󲀊 󲀉	7						7	Insight.Reaction: After you win a challenge in which The Red Viper participated as an attacker, he gains 1 power for every 5 STR by which you won the challenge. 	Lord.	1.5
Martell	󲀋 Doran Martell	Character	  󲀊 󲀉	6	1					3	Stealth.Each other unique 󲀀 character you control gets +1 STR for each plot card in your used pile.	Lord.	1.4
Martell	󲀋 Arianne Martell	Character	  󲀊 󲀉	5						4	Action: Put a character with printed cost 5 or lower into play from your hand. Then, return Arianne Martell to your hand. (Cannot be saved.)	Lady.	1.2
Martell	󲀋 Areo Hotah	Character	󲀈    	4						5	Ambush (4).Reaction: After Areo Hotah enters play during a challenge, choose a participating character and remove it from the challenge.	Guard.	1.2
Martell	Palace Spearmen	Character	󲀈   󲀉	4						4	No attachments.While you are not the first player, Palace Spearmen gains an 󲀊 icon.	Army.	1.0
Martell	󲀋 Obara Sand	Character	󲀈    	3						3	Obara Sand may be declared as a defender on your side during 󲀉 challenges, even while kneeling.	Bastard. Sand Snake.	1.1
Martell	󲀋 Maester Caleotte	Character	    󲀉	3						3	Reaction: After you win a challenge in which Maester Caleotte participated, search the top 5 cards of your deck for an event or an attachment, reveal it, and add it to your hand. Shuffle the other cards back into your deck.	Maester.	1.4
Martell	Dornish Paramour	Character	  󲀊  	3						3	Reaction: After Dornish Paramour is declared as an attacker, choose a character controlled by the defending player. That character must be declared as a defender for this challenge, if able.	Companion.	1.4
Martell	󲀋 Edric Dayne	Character		2						0	Stealth.Action: Pay 1 gold to give Edric Dayne an icon of your choice until the end of the phase.	Brotherhood. House Dayne. Lord.	1.0
Martell	Greenblood Trader	Character	  󲀊  	2						2	Reaction: After Greenblood Trader enters play, look at the top 2 cards of your deck. Add 1 to your hand, and return the other to the bottom of your deck.	Ally.	1.4
Martell	House Dayne Knight	Character	󲀈 󲀊  	2						2	(no special ability)	House Dayne. Knight.	1.1
Martell	Desert Scavenger	Character	    󲀉	1						1	Marshaling Action: Kneel Desert Scavenger to reduce the cost of the next 󲀀 character you marshal this phase by 1.	Ally.	1.0
Martell	󲀋 Dawn	Attachment		2							Attached character gets +1 STR for each plot card in your used pile.If attached character has the House Dayne trait, it gains intimidate (after you win a challenge in which this character participated, you may choose and kneel a character with lower STR).	Weapon.	1.5
Martell	Blood Orange Grove	Location		0							Limited.Marshaling Action: Kneel Blood Orange Grove to reduce the cost of the next 󲀀 card you marshal this phase by 1.	Dorne.	1.2
Martell	󲀋 Ghaston Grey	Location		2	1						Reaction: After a player wins a challenge against you as an attacker, kneel and sacrifice Ghaston Grey to return 1 attacking character to its owner’s hand (cannot be saved).	Dorne.	1.0
Martell	󲀋 Sunspear	Location		3							Reaction: After a player wins a challenge against you as the attacker, kneel Sunspear to raise the claim on your plot card by 1 during challenges of that type until the end of the phase.	Dorne.	1.0
Martell	Poison	Event		1							Action: Choose a character with STR 5 or lower. Until the end of the phase, that character loses a 󲀈, an 󲀊, and a 󲀉 icon.		1.4
Martell	Patience	Event		0	1						Interrupt: When this card is discarded from your hand for 󲀊 claim or by an opponent’s card ability, draw 2 cards or gain 2 power for your faction.		1.4
Martell	Doran’s Game	Event		1	1						Reaction: After you win an 󲀊 challenge by 5 or more total STR, gain X power for your faction, where X is the number of plot cards in your used pile. (Max 1 per challenge.)		1.0
Baratheon	Support of House Baratheon	Agenda									You may run non-Loyal 󲀁 cards in your deck.		1.0
Greyjoy	Support of House Greyjoy	Agenda									You may run non-Loyal 󲀇 cards in your deck.		1.0
Tyrell	Support of House Tyrell	Agenda									You may run non-Loyal 󲀃 cards in your deck.		1.0
Targaryen	Support of House Targaryen	Agenda									You may run non-Loyal 󲀄 cards in your deck.		1.0
Martell	Support of House Martell	Agenda									You may run non-Loyal 󲀀 cards in your deck.		1.0
Night’s Watch	Support of the Night’s Watch	Agenda									You may run non-Loyal 󲀂 cards in your deck.		1.0
Neutral	Heads on Spikes	Plot				1	4	4	6		When Revealed: Discard 1 card at random from each opponent’s hand. If any of those cards are characters, gain 1 power for your faction and move each of those discarded characters to its owner’s dead pile.	Edict. War.	1.2
Neutral	A Noble Cause	Plot				1	5	1	6		Reduce the cost of the first Lord or Lady character you marshal this round by 2.	Kingdom.	1.0
Neutral	Crown Regent (title)	Agenda									You may redirect 1 challenge this round.		1.0
Neutral	Master of Coin (title)	Agenda									Supports: Master of ShipsRivals: Hand of the King, Master of Whispers[+2 GOLD] (supported by Master of Laws)		1.4
Neutral	Master of Whispers (title)	Agenda									Supports: Hand of the KingRivals: Master of Laws, Master of CoinYou may resolve your 󲀊 claim against any number of opponents of your choice.[+1 STR during 󲀊] (supported by Master of Ships)		1.4
Neutral	Master of Ships (title)	Agenda									Supports: Master of WhispersRivals: Master of Laws, Hand of the KingIncrease your claim by 1 during 󲀈 challenges in which you are attacking a rival.[+1 STR during 󲀈] (supported by Master of Coin)		1.4
Neutral	Hand of the King (title)	Agenda									Supports: Master of LawsRivals: Master of Coin, Master of ShipsYou may initiate 1 additional 󲀉 challenge during the challenges phase, against a new opponent. [+1 STR during 󲀉] (supported by Master of Whispers)		1.4
Neutral	Master of Laws (title)	Agenda									Supports: Master of CoinRivals: Master of Whispers, Master of ShipsDraw 1 additional card during the draw phase.[+1 Reserve] (supported by Hand of the King)		1.4
Lannister	House Lannister	House									1. Plot2. Draw3. Marshaling4. Challenges5. Dominance6. Standing7. Taxation	Phase Sequence	1.2
Stark	House Stark	House									1. Plot2. Draw3. Marshaling4. Challenges5. Dominance6. Standing7. Taxation	Phase Sequence	1.2
Baratheon	House Baratheon	House									1. Plot2. Draw3. Marshaling4. Challenges5. Dominance6. Standing7. Taxation	Phase Sequence	1.2
Greyjoy	House Greyjoy	House									1. Plot2. Draw3. Marshaling4. Challenges5. Dominance6. Standing7. Taxation	Phase Sequence	1.2
Tyrell	House Tyrell	House									1. Plot2. Draw3. Marshaling4. Challenges5. Dominance6. Standing7. Taxation	Phase Sequence	1.2
Martell	House Martell	House									1. Plot2. Draw3. Marshaling4. Challenges5. Dominance6. Standing7. Taxation	Phase Sequence	1.2
Targaryen	House Targaryen	House									1. Plot2. Draw3. Marshaling4. Challenges5. Dominance6. Standing7. Taxation	Phase Sequence	1.2
Night’s Watch	The Night’s Watch	House									1. Plot2. Draw3. Marshaling4. Challenges5. Dominance6. Standing7. Taxation	Phase Sequence	1.2
Baratheon	Vanguard Lancer	Character	󲀈    	2						1	If you control more Knight characters than each opponent, you win all ties for initiative, challenge resolution, and dominance.	Knight.	1.1
Neutral	Calling the Banners	Plot				1	3	7	6		When Revealed: Choose an opponent. Gain 1 gold for each character that opponent controls.	Kingdom.	1.3
Neutral	Holding the Trident	Plot				1	4	5	7		While you control fewer characters than each opponent, each of your characters gets +2 STR.	Siege. War.	1.3
Neutral	Fortified Position	Plot				1	5	0	5		Plot deck limit: 1.Treat each character as if its printed text box were blank (except for Traits).	Siege. War.	1.4
Neutral	Rebuilding	Plot				1	3	1	6		When Revealed: Put a location with printed cost 4 or lower into play from your hand or discard pile.	Kingdom.	1.2
Neutral	A Feast for Crows	Plot				1	6	2	4		Plot deck limit: 1.Reaction: After you win dominance, gain 2 power for your faction.	Edict.	1.3
Neutral	Power Behind the Throne	Plot				1	2	1	6		This card is revealed with 2 stand tokens on it.Action: Discard 1 of this card’s stand tokens to choose and stand a character.	Court.	1.4
Neutral	The Roseroad	Location		0							Limited.[+1 GOLD]	Westeros.	1.3
Neutral	The Searoad	Location		0							Limited.[+1 GOLD]	Westeros.	1.3
